,0.001km,0.025km,0.05km,0.075km,0.1km,0.125km,0.15km,0.175km,0.2km,0.225km,0.25km,0.275km,0.3km,0.325km,0.35km,0.375km,0.4km,0.425km,0.45km,0.475km,0.5km,0.55km,0.6km,0.65km,0.7km,0.75km,0.8km,0.85km,0.9km,0.95km,1.0km,1.05km,1.1km,1.15km,1.2km,1.25km,1.3km,1.35km,1.4km,1.45km,1.5km,1.55km,1.6km,1.65km,1.7km,1.75km,1.8km,1.85km,1.9km,1.95km,2.0km,2.25km,2.5km,2.75km,3.0km,3.25km,3.5km,3.75km,4.0km,4.25km,4.5km,4.75km,5.0km,5.25km,5.5km,5.75km,6.0km,6.25km,6.5km,6.75km,7.0km,7.25km,7.5km,7.75km,8.0km,8.25km,8.5km,8.75km,9.0km,9.25km,9.5km,9.75km,10.0km
0,278.278,278.051,278.032,277.869,277.78,277.725,277.547,277.358,277.21,276.95,276.707,276.725,276.62,276.5,276.499,276.379,276.162,275.984,275.793,275.65,275.405,275.01,274.735,274.263,273.872,273.4,272.968,272.705,272.263,271.892,271.44,271.038,270.59,270.203,269.75,269.43,268.97,268.468,268.01,267.542,267.107,266.635,266.18,265.919,265.603,265.288,265.024,264.72,264.458,264.338,264.343,263.896,262.98,261.595,260.79,259.589,259.664,261.603,261.86,260.753,259.962,260.328,260.15,258.437,256.48,254.747,252.436,251.912,251.055,251.417,250.032,248.957,247.057,245.025,242.899,240.749,238.327,235.976,233.643,231.515,235.74,236.213,235.14
1,282.35,282.631,282.948,282.878,282.654,282.458,282.236,282.022,281.828,281.606,281.355,281.15,280.914,280.669,280.41,280.221,279.942,279.732,279.52,279.305,279.1,278.772,278.307,277.78,277.308,276.834,276.384,275.902,275.49,274.976,274.526,274.041,273.562,273.107,272.623,272.11,271.587,271.222,270.734,270.28,269.835,269.583,269.533,269.5,269.41,269.12,268.728,268.746,269.28,270.774,270.977,269.109,267.937,266.26,265.218,263.162,261.085,259.51,257.908,255.925,254.38,253.41,254.357,254.487,253.363,251.859,250.437,249.2,247.35,245.603,244.428,243.09,240.963,239.802,238.057,236.095,234.406,232.338,236.535,236.66,237.696,236.583,235.73
2,274.125,274.852,275.397,275.258,275.18,275.188,275.11,276.042,276.385,276.793,277.337,277.716,277.813,277.825,277.743,277.825,277.774,277.65,277.558,277.41,277.29,276.833,276.4,276.008,276.223,276.31,276.016,275.59,275.1,274.757,274.57,274.27,274.187,274.429,274.137,273.796,273.499,273.239,273.4,273.63,273.29,273.07,272.854,272.927,272.847,272.586,272.368,271.98,271.527,271.192,270.841,270.183,269.168,267.38,265.643,264.296,262.513,260.798,258.915,258.228,257.306,256.716,255.99,254.569,252.537,251.286,249.67,248.327,246.473,244.749,243.22,242.086,240.441,238.68,236.753,234.194,232.48,231.77,230.819,228.813,226.896,233.246,234.92
3,283.511,284.421,284.502,284.256,284.042,283.806,283.645,283.445,283.34,283.118,282.852,282.632,282.414,282.199,282.06,281.875,281.678,281.498,281.305,281.207,281.038,280.61,280.274,280.06,279.774,279.42,279.048,278.61,278.346,278.41,278.217,277.765,277.482,277.107,276.75,276.67,276.688,276.33,275.935,275.5,275.152,274.818,274.46,274.194,273.899,273.497,273.068,272.723,272.41,272.314,272.23,270.537,268.992,266.725,265.35,264.222,262.385,260.86,258.777,256.63,256.845,257.648,256.25,254.478,254.275,252.625,250.637,249.493,248.405,247.332,245.69,243.855,242.008,240.203,238.296,235.872,233.728,231.752,229.839,227.858,225.815,225.295,224.04
4,277.266,278.17,278.654,279.31,279.58,279.9,280.101,280.6,280.713,280.54,280.416,280.29,280.623,280.588,280.415,280.226,280.094,279.942,279.805,279.65,279.55,279.248,279.398,279.145,278.859,278.539,278.54,278.646,278.448,278.558,278.46,278.089,277.608,277.088,276.626,276.157,275.69,275.468,275.228,274.842,274.594,274.296,273.89,273.6,273.29,272.816,272.4,272.373,272.166,271.965,271.744,270.235,268.634,266.488,264.99,263.342,261.983,260.002,258.988,257.714,256.809,255.364,253.914,252.515,250.5,248.08,248.248,246.486,244.61,243.453,242.14,240.422,238.2,237.25,236.95,235.184,234.439,232.772,230.812,229.29,229.006,229.991,230.726
5,287.814,289.106,289.21,289.101,288.96,288.818,288.626,288.588,288.431,288.262,288.09,287.868,287.655,287.464,287.234,286.993,286.754,286.522,286.293,286.064,285.838,285.408,285.034,284.728,284.275,283.822,283.426,283.304,283.238,283.406,283.145,282.772,282.43,282.09,281.77,281.336,281.066,280.808,280.392,279.948,279.425,279.017,278.616,278.28,277.967,277.63,277.343,277.043,276.686,276.296,275.868,273.608,271.383,269.615,267.64,265.53,263.827,261.683,259.73,257.37,254.98,252.728,250.648,248.132,245.7,243.438,243.914,242.455,240.864,239.275,238.068,235.5,236.119,237.248,235.6,234.03,232.27,231.636,231.15,230.834,230.508,230.748,230.949
6,277.962,279.96,280.023,280.044,280.196,280.883,281.727,282.54,282.781,282.94,283.07,282.982,282.802,282.714,282.85,282.89,282.746,282.65,282.541,282.46,282.439,282.545,282.56,282.318,282.046,281.66,281.243,281.052,280.85,280.544,280.273,279.857,279.454,279.36,279.411,279.557,279.669,279.432,279.098,278.798,278.634,278.313,278.25,277.823,277.4,276.947,276.62,276.576,276.666,276.623,276.42,274.261,272.445,270.76,268.654,266.903,265.46,263.844,262.415,260.575,258.683,256.19,254.19,252.432,250.06,249.45,248.264,246.45,244.542,242.15,240.143,238.383,236.25,234.046,231.975,230.052,228.106,226.54,225.45,225.856,226.005,224.04,222.302
7,288.564,288.67,288.596,288.35,288.169,287.972,287.783,287.578,287.36,287.157,286.949,286.709,286.45,286.287,286.107,285.918,285.648,285.362,285.24,284.928,284.758,284.445,283.83,283.7,283.524,283.138,282.782,282.664,282.68,282.98,283.63,284.188,283.962,283.597,283.367,282.905,282.54,282.06,281.659,281.245,280.805,280.402,280.069,279.557,279.19,278.7,278.64,278.415,277.895,277.4,277.01,275.685,273.95,272.208,269.989,267.993,266.32,263.89,261.912,260.233,258.79,259.503,258.657,256.72,254.705,252.973,250.712,249.05,248.55,246.215,243.74,241.206,238.733,236.313,233.82,231.418,229.086,226.934,224.726,222.231,220.411,219.482,222.26
8,281.614,283.252,283.32,283.384,283.922,284.28,284.182,284.012,283.838,283.62,283.562,283.782,284.23,284.644,284.757,284.674,284.625,284.54,284.48,284.326,284.089,283.671,283.262,282.774,282.322,281.877,281.503,281.11,280.942,280.972,280.606,280.45,280.045,279.621,279.635,280.138,279.816,279.476,279.114,278.73,278.323,277.915,277.577,277.28,276.843,276.486,276.126,275.792,275.53,275.192,275.117,274.559,272.725,270.733,268.86,266.791,265.285,264.493,265.109,263.643,262.393,261.319,259.089,256.512,254.018,251.693,250.53,248.725,246.947,244.952,242.944,241.496,239.689,237.479,235.077,232.738,231.327,229.216,226.822,224.611,222.643,220.4,218.61
9,289.074,290.457,290.407,290.378,290.164,289.972,289.77,289.59,289.35,289.118,288.894,288.703,288.463,288.197,288.005,287.76,287.483,287.239,287.02,286.777,286.547,286.097,285.637,285.198,284.748,284.328,283.949,283.53,283.125,282.855,282.626,282.373,282.086,281.788,281.366,281.045,280.655,280.324,280.005,279.758,279.46,279.02,278.66,278.435,278.174,277.955,277.54,277.1,276.684,276.294,275.935,273.98,271.622,270.363,268.867,267.098,265.082,263.275,261.7,260.123,259.635,258.224,255.617,253.223,253.791,252.486,250.491,248.288,245.96,243.977,241.713,239.932,238.271,236.48,234.43,232.17,230.395,228.45,226.088,224.027,221.69,219.403,218.169
10,282.652,282.547,282.638,282.466,282.28,282.298,282.216,282.067,282.248,282.332,282.388,282.13,281.882,281.613,281.42,281.318,281.205,281.018,280.872,280.715,280.508,280.115,279.64,279.209,278.796,278.468,278.876,279.2,279.344,279.184,279.062,278.688,278.47,278.988,278.643,278.207,277.758,277.248,276.868,276.462,276.11,275.632,275.28,274.835,274.44,273.974,273.528,273.177,272.747,272.339,271.926,270.74,268.924,267.38,265.89,264.76,263.044,261.548,260.068,258.914,258.48,257.103,255.853,254.976,253.458,251.157,249.62,247.755,246.21,244.212,242.407,240.19,238.007,235.768,233.103,230.49,228.979,227.528,226.049,224.028,221.924,219.653,217.463
11,284.768,284.724,284.73,284.52,284.294,284.083,283.883,283.72,283.557,283.485,283.362,283.232,283.03,282.767,282.535,282.311,282.14,281.94,281.767,281.618,281.508,281.132,280.806,280.415,279.998,279.559,279.26,278.872,278.468,278.053,277.671,277.427,277.13,276.95,276.646,276.325,275.896,275.54,275.317,275.169,274.69,274.604,274.469,274.075,274.46,274.51,274.3,273.83,273.363,272.977,272.677,270.908,269.18,267.131,265.682,264.18,263.69,261.63,259.916,257.948,256.11,254.722,254.944,253.65,252.205,249.956,248.013,245.983,244.822,243.277,242.603,240.167,237.873,236.104,233.864,231.573,229.92,228.055,226.298,224.46,222.6,220.383,217.657
12,275.542,275.344,275.18,275.09,274.758,274.515,274.29,274.402,274.312,274.555,274.73,275.341,275.308,275.46,275.965,276.194,276.13,276.32,276.305,276.147,276.276,276.55,276.606,276.692,276.345,276.426,275.98,275.838,275.76,275.56,275.23,275.626,275.315,275.14,275.234,275.4,275.086,274.946,274.942,274.91,274.66,274.202,273.882,273.544,273.125,272.98,273.035,272.936,272.586,272.166,271.95,270.66,268.395,266.328,265.42,265.284,265.317,263.42,262.447,260.318,259.076,257.24,255.2,253.55,252.24,250.0,247.673,245.51,244.526,242.636,240.59,238.971,237.359,235.265,232.75,230.278,228.738,227.337,225.51,223.334,221.478,219.501,217.412
13,284.153,284.168,284.141,284.012,283.791,283.584,283.354,283.149,282.882,282.616,282.538,282.318,282.082,281.934,281.8,281.61,281.39,281.19,280.957,280.788,280.604,280.168,279.74,279.645,279.325,279.263,279.531,279.194,278.779,278.413,278.115,277.671,277.21,276.868,276.647,276.21,275.85,275.677,275.853,276.164,275.855,275.48,275.386,274.987,275.073,274.814,274.432,274.058,273.957,273.643,273.61,271.913,270.51,269.348,268.06,266.62,264.896,263.58,262.533,261.24,258.88,256.292,253.603,253.64,252.016,250.45,248.795,247.49,245.81,243.911,241.83,239.688,238.035,235.886,233.694,231.689,229.43,227.065,224.753,222.492,220.303,218.021,217.342
14,280.012,279.378,279.157,278.958,278.758,278.534,278.283,278.053,277.829,277.674,277.574,277.537,277.41,277.29,277.73,277.91,278.02,278.122,278.09,277.984,277.84,277.53,277.07,276.554,276.09,275.628,275.162,274.676,274.556,274.21,273.924,273.776,273.342,273.035,273.36,273.688,274.01,273.62,273.35,273.403,273.234,273.344,273.37,273.087,272.941,272.815,272.68,272.32,271.99,271.73,271.655,270.09,268.991,267.763,266.525,264.845,263.607,261.557,259.863,258.143,256.425,254.894,254.22,252.15,251.99,250.42,248.888,246.606,244.25,242.413,240.409,238.702,236.135,233.862,231.623,229.437,226.823,224.979,222.76,220.267,218.45,218.193,221.041
15,281.69,281.467,281.316,281.107,280.874,280.615,280.35,280.117,279.856,279.643,279.386,279.162,278.908,278.694,278.438,278.24,278.09,277.93,277.713,277.508,277.53,277.75,277.994,277.565,277.148,276.698,276.193,275.884,275.501,275.147,274.803,274.63,274.38,274.18,274.05,273.858,274.162,274.74,274.534,274.184,274.102,273.918,273.582,273.33,272.828,272.35,271.876,271.42,271.11,270.732,270.376,270.299,269.302,268.837,267.79,266.13,265.346,263.76,261.836,259.41,258.194,258.43,256.915,255.957,254.66,252.904,250.708,248.39,245.988,243.636,241.5,239.238,236.869,235.15,232.94,230.986,228.802,226.402,224.233,222.025,220.593,218.481,217.88
16,283.568,283.78,283.616,283.43,283.199,282.93,282.703,282.474,282.247,281.995,281.741,281.493,281.315,281.067,280.845,280.657,280.403,280.197,279.98,279.743,279.536,279.099,278.7,278.551,278.17,277.77,277.36,276.88,276.355,275.92,275.448,275.448,276.825,277.987,279.496,280.065,279.827,279.45,279.096,278.67,278.215,277.757,277.633,277.703,277.464,277.722,278.005,278.127,278.06,277.87,277.484,275.722,273.784,272.23,270.163,268.6,267.48,267.511,266.765,265.244,263.41,261.307,258.958,256.753,255.045,253.23,251.723,249.321,247.523,245.903,244.088,242.459,240.183,237.777,235.483,233.174,230.744,228.881,227.11,225.0,222.946,220.935,220.169
17,279.274,278.94,278.793,279.13,279.275,279.293,279.472,279.41,279.853,280.017,280.31,280.34,280.203,280.12,279.95,279.828,279.7,279.502,279.297,279.108,278.823,278.433,278.236,277.93,277.568,277.253,276.998,276.792,276.39,276.127,275.913,275.63,275.392,275.182,275.259,275.283,275.052,275.053,275.477,275.582,275.81,275.777,276.09,276.292,275.985,275.945,276.42,276.45,276.42,276.232,275.985,275.645,273.355,271.613,270.123,268.992,267.712,265.795,263.95,262.4,260.85,260.609,258.703,257.197,255.53,254.425,252.844,251.12,248.993,246.839,245.614,243.744,241.786,239.711,237.808,235.607,233.728,231.523,229.141,226.78,224.524,222.434,219.923
18,280.988,280.796,280.66,280.43,280.191,279.934,279.711,279.502,279.275,279.047,278.882,278.706,278.58,278.45,278.266,278.046,277.858,277.744,277.49,277.247,277.166,277.02,276.874,276.615,276.362,275.998,275.59,275.265,274.904,274.569,274.16,273.798,273.552,273.37,273.31,273.305,273.17,273.0,272.828,272.62,272.658,272.46,272.282,272.15,271.95,271.805,271.64,271.591,271.503,271.398,271.328,271.125,270.45,269.57,268.554,267.293,266.36,264.975,264.264,263.358,262.474,261.132,259.505,258.016,256.472,254.705,252.895,251.07,248.994,246.912,244.739,242.931,240.845,238.7,236.518,234.578,232.04,229.65,227.778,225.78,224.76,223.857,222.87
19,280.468,280.505,280.525,280.415,280.244,280.208,280.14,279.99,279.842,279.676,279.48,279.334,279.185,279.023,278.827,278.648,278.489,278.355,278.228,278.25,278.115,277.84,277.443,277.175,276.952,276.796,276.706,276.476,276.132,275.905,275.608,275.66,275.566,275.613,275.59,275.229,274.867,274.447,274.032,273.523,273.05,272.557,272.127,271.64,271.193,270.803,270.41,270.043,269.648,269.326,268.97,270.458,271.538,271.146,271.397,269.776,269.345,268.073,266.13,263.692,261.485,259.13,256.791,255.354,253.367,251.238,249.458,247.272,245.18,242.688,240.801,239.15,237.268,235.0,232.94,231.15,228.82,227.365,225.923,226.69,225.473,224.992,225.444
20,286.54,286.117,286.53,286.306,286.111,285.892,285.726,285.575,285.395,285.19,284.943,284.698,284.453,284.191,283.976,283.722,283.5,283.279,283.109,282.872,282.702,282.257,281.847,281.365,280.921,280.5,280.082,279.62,279.203,278.937,278.842,278.782,278.89,279.13,278.736,278.462,278.573,278.876,279.562,281.053,280.966,280.908,280.87,280.815,280.672,280.48,280.283,279.917,279.545,279.172,278.807,277.763,276.495,275.343,273.444,271.445,269.467,267.005,264.632,263.346,261.277,259.217,257.233,255.043,253.57,251.32,249.204,247.19,245.182,243.095,240.57,238.277,236.116,233.64,231.523,229.712,228.298,226.051,224.435,225.016,224.698,224.992,224.692
21,278.288,279.61,279.797,280.083,280.485,280.56,280.344,280.217,280.252,280.293,280.187,279.973,279.818,279.96,280.0,279.962,279.95,280.003,279.9,279.84,279.851,279.815,279.973,279.86,280.295,279.9,279.494,278.955,278.53,278.16,278.075,277.783,277.42,277.038,277.63,278.27,278.53,278.45,280.09,281.752,281.638,281.59,281.277,281.252,280.974,281.13,280.88,280.708,280.65,281.187,281.002,279.614,278.26,276.45,275.223,273.217,270.947,268.553,266.117,263.906,262.207,260.166,257.923,255.617,253.215,251.606,249.62,247.967,246.293,244.375,242.084,239.8,237.502,235.668,233.624,231.45,229.328,227.266,225.883,224.002,222.116,222.635,220.46
22,287.71,288.173,288.12,287.87,287.661,287.447,287.246,287.052,286.891,286.695,286.465,286.253,286.075,285.852,285.644,285.44,285.234,285.022,284.834,284.642,284.445,284.247,283.778,283.31,282.924,282.868,283.008,282.95,282.604,282.152,281.687,281.354,281.482,281.286,281.158,280.988,280.808,280.875,280.745,280.64,281.17,281.452,281.73,281.523,281.524,281.017,280.765,280.296,279.947,279.524,279.156,277.982,277.127,275.15,273.255,271.93,269.795,268.303,267.03,265.187,262.731,260.568,259.3,257.431,255.31,253.546,251.585,249.6,247.58,245.612,243.41,241.06,238.633,236.373,234.13,232.096,230.203,228.54,226.91,224.37,221.62,219.109,216.998
23,281.967,281.896,281.717,281.38,281.123,280.924,280.724,280.724,280.886,281.51,282.068,282.322,282.78,283.14,283.13,283.175,283.086,283.038,283.024,283.05,283.313,283.08,282.82,282.605,282.378,282.046,281.884,281.756,281.63,281.405,281.37,281.68,281.792,281.9,281.422,281.045,281.51,281.19,280.843,280.571,280.35,280.301,280.125,279.943,280.093,280.183,279.688,279.28,278.897,278.498,278.33,276.865,274.836,273.89,272.822,272.317,271.558,269.563,267.69,266.04,264.478,262.72,260.549,258.54,257.041,254.743,252.373,249.948,247.433,244.738,242.65,240.887,238.91,236.563,234.09,231.883,230.347,228.178,226.74,224.614,224.67,223.1,223.019
24,283.446,283.882,283.757,283.614,283.385,283.347,283.195,283.098,282.964,282.862,282.68,282.478,282.348,282.17,281.86,281.648,281.428,281.194,280.958,280.73,280.492,280.246,281.25,281.834,282.24,282.58,282.465,282.23,281.883,281.37,281.12,280.912,281.796,281.87,282.05,282.083,282.17,282.16,281.778,281.35,280.848,280.49,280.225,280.003,279.71,279.347,279.329,280.126,280.44,280.232,279.91,277.85,278.61,278.65,280.215,279.222,276.928,274.63,272.326,269.873,267.385,265.12,263.206,261.013,259.195,257.493,255.246,252.733,250.577,248.61,246.531,244.534,243.21,241.31,239.275,237.067,234.685,232.63,230.4,228.902,226.473,224.07,221.638
25,288.35,288.088,288.073,287.84,287.65,287.417,287.22,286.966,286.785,286.537,286.334,286.123,285.86,285.689,285.541,286.178,286.416,287.12,287.763,287.813,287.715,287.304,287.04,286.983,286.814,286.924,287.275,287.298,287.114,286.697,286.377,285.951,285.533,285.05,284.7,284.297,283.83,283.357,282.872,282.408,281.925,281.542,281.18,280.753,280.32,280.113,279.706,279.333,278.877,278.491,278.057,277.065,277.62,278.24,276.701,274.28,271.793,270.714,268.795,265.918,263.65,261.9,260.33,259.36,258.716,257.172,255.555,254.057,252.223,250.362,248.085,245.716,243.95,241.757,239.636,237.61,235.702,233.693,231.554,229.529,227.434,225.252,223.025
26,281.701,282.856,283.183,283.335,283.38,283.346,283.213,283.265,283.325,283.356,283.632,284.644,285.018,285.052,284.857,284.633,284.482,284.362,284.4,284.408,284.388,284.568,284.93,285.204,285.288,284.861,284.67,284.803,285.2,285.283,285.504,285.184,285.315,285.223,284.78,284.302,283.86,283.46,283.597,283.766,283.625,283.32,282.868,282.404,281.994,281.775,281.674,281.59,281.615,281.356,281.056,279.397,277.65,275.833,274.897,273.55,271.795,270.226,268.997,267.693,265.465,263.5,261.59,259.333,257.055,255.307,254.712,254.128,252.814,251.369,249.074,246.887,244.706,242.447,240.229,237.916,235.619,233.877,231.862,229.531,227.125,224.974,222.813
27,291.826,291.736,291.786,291.602,291.508,291.294,291.1,290.86,290.67,290.47,290.25,290.02,289.8,289.626,289.693,289.78,289.76,289.672,289.5,289.295,289.134,289.032,289.522,289.464,289.214,289.28,289.166,288.716,288.202,287.774,287.767,287.61,287.288,287.01,286.72,286.58,287.148,286.87,286.74,286.516,286.615,286.409,285.94,285.414,284.96,284.509,284.055,283.607,283.33,282.911,282.68,281.247,279.918,277.702,275.95,275.637,274.375,272.97,271.268,269.139,266.972,264.68,262.458,260.168,258.071,256.76,254.35,253.01,251.245,249.27,248.208,246.71,244.518,242.13,239.66,237.319,235.105,233.46,232.328,229.841,227.568,225.266,223.08
28,285.748,285.752,285.546,285.22,284.94,284.68,284.462,284.223,284.08,283.866,283.872,283.594,283.377,283.482,283.29,283.12,282.902,282.71,282.52,282.275,282.4,283.454,284.824,284.938,284.567,285.332,285.363,285.11,285.046,284.688,284.674,284.467,284.407,284.138,283.758,283.292,282.858,282.575,282.155,281.86,281.685,281.29,281.203,281.08,280.617,280.166,279.768,279.469,279.401,279.102,278.68,278.288,277.756,275.382,273.693,273.622,271.668,270.332,270.41,268.63,267.105,264.85,262.59,260.48,258.102,255.775,253.797,252.34,250.638,248.827,246.856,245.83,243.758,241.955,239.804,237.63,235.247,233.065,230.878,228.63,226.35,223.993,221.59
29,289.744,289.621,289.335,289.085,288.814,288.497,288.31,288.148,287.988,287.79,287.63,287.586,287.565,287.74,287.61,287.535,287.507,287.378,287.223,287.13,286.946,286.564,286.21,285.756,285.264,284.75,284.297,283.753,283.242,282.774,282.237,281.695,281.146,280.632,280.237,280.108,279.814,279.448,279.27,279.636,279.58,279.53,279.312,279.418,279.09,278.68,278.266,277.923,277.515,277.266,277.602,277.94,276.696,274.69,273.018,271.26,269.647,268.545,266.66,267.85,267.856,265.976,263.76,261.737,259.783,257.497,255.328,253.155,251.023,249.502,247.619,245.498,242.99,241.147,238.932,237.435,235.261,232.88,230.652,228.272,225.975,224.318,222.66
30,284.064,283.968,283.721,283.496,283.277,283.04,282.78,282.473,282.25,282.135,281.973,281.773,281.612,281.395,281.17,280.935,280.747,280.482,280.292,280.75,282.03,282.718,282.92,282.654,282.36,282.156,281.812,281.522,281.125,280.58,280.082,279.66,279.545,279.455,279.453,279.412,279.87,279.826,279.649,279.844,280.254,280.68,280.6,280.727,280.686,280.714,280.32,280.05,279.906,279.641,279.365,278.172,276.519,274.938,273.457,271.665,270.11,268.215,267.493,265.885,263.567,260.855,260.63,260.97,260.273,258.56,256.73,254.5,252.515,250.082,247.676,245.524,243.448,241.065,238.753,236.59,234.906,232.65,230.224,227.802,225.093,222.987,221.37
31,288.654,288.525,288.17,287.925,287.67,287.47,287.238,286.988,286.76,286.553,286.3,286.08,285.868,285.622,285.422,285.216,285.135,285.056,284.918,284.797,284.6,284.21,283.78,283.395,282.927,282.492,282.047,281.576,281.052,280.61,280.123,279.639,279.118,278.71,278.22,277.713,277.234,276.765,276.457,277.694,277.96,278.447,278.296,278.134,278.665,279.253,279.662,279.31,279.367,279.636,279.288,279.05,277.319,276.676,275.7,274.002,272.288,270.2,268.183,266.607,265.676,263.093,261.659,260.106,258.698,257.305,255.45,253.392,251.694,249.582,247.661,246.0,243.783,241.923,240.12,238.02,235.493,232.991,230.45,228.153,225.795,223.754,222.52
32,283.068,282.83,282.56,282.35,282.13,281.866,281.67,281.398,281.142,280.902,280.602,280.368,280.2,280.07,279.82,279.598,279.39,279.206,279.018,278.894,278.725,278.386,278.3,278.722,278.674,278.558,278.402,278.017,277.99,278.107,277.716,277.438,277.145,277.1,277.08,276.682,276.22,275.966,275.85,275.801,275.505,275.25,274.956,274.88,275.117,275.2,274.877,274.622,274.512,274.78,276.09,277.302,276.994,275.452,273.963,271.903,270.475,268.497,268.193,266.74,265.408,264.777,264.61,262.472,260.248,257.905,255.546,253.768,251.556,249.424,247.19,245.746,243.537,241.387,239.257,236.86,234.675,232.475,230.155,228.33,226.142,223.838,221.383
33,281.842,281.79,281.506,281.25,280.967,280.726,280.405,280.18,279.944,279.756,279.602,279.477,279.284,279.178,278.972,278.732,278.475,278.248,277.963,277.738,277.475,277.008,276.545,276.04,275.646,275.243,274.858,274.622,274.48,274.115,273.777,274.466,274.248,274.618,274.98,275.22,275.24,274.998,274.878,274.89,274.69,274.498,274.39,274.182,274.028,274.06,273.988,274.313,274.87,275.65,276.765,277.57,276.038,275.698,274.338,272.84,271.643,270.51,269.008,267.686,266.883,264.654,261.923,260.011,258.159,256.245,254.42,252.638,250.923,248.805,246.93,245.105,243.224,241.42,239.21,237.33,235.28,233.86,231.59,229.16,226.795,224.31,222.05
34,279.492,279.166,278.936,278.705,278.435,278.225,278.112,277.948,277.754,277.528,277.338,277.105,276.896,276.752,276.595,276.395,276.292,276.158,276.02,275.875,275.724,275.428,275.14,274.848,274.536,274.218,273.968,273.72,273.511,273.324,273.133,273.344,273.158,272.943,272.87,272.935,272.858,272.707,272.43,272.117,271.838,271.543,271.31,271.188,271.67,272.19,272.368,272.637,273.14,273.89,274.235,276.142,276.293,274.99,273.588,272.819,271.15,269.716,267.765,266.153,265.18,263.79,262.534,261.0,259.357,257.41,255.623,253.683,251.518,249.477,247.278,245.773,243.625,241.63,239.52,237.328,235.132,233.002,230.5,227.88,225.703,223.22,221.25
35,283.03,283.414,283.438,283.313,283.264,283.054,282.826,282.629,282.466,282.28,282.1,281.895,281.77,281.494,281.266,281.1,280.817,280.558,280.32,280.13,279.91,279.485,278.98,278.53,278.14,277.7,277.28,276.785,276.35,275.92,275.52,275.03,274.62,274.234,273.726,273.336,272.8,272.236,271.729,271.276,270.848,270.503,270.154,269.752,269.446,269.091,268.872,268.6,268.3,268.27,267.972,267.956,267.916,266.38,265.08,268.67,269.512,269.006,267.65,266.563,264.653,263.65,263.29,261.09,258.848,256.63,254.2,252.193,250.006,248.741,247.63,245.496,243.703,241.61,239.47,237.898,235.333,232.814,230.356,227.724,225.278,223.254,221.224
36,280.792,281.083,281.163,280.968,281.018,281.16,281.22,281.622,281.626,281.483,281.51,281.539,281.306,281.313,281.12,280.892,280.635,280.41,280.17,279.914,279.686,279.224,278.844,278.36,277.886,277.425,277.05,276.632,276.212,275.72,275.31,274.888,274.504,273.982,273.605,273.165,272.81,272.308,271.831,271.275,270.78,270.236,269.712,269.32,269.158,268.895,268.536,268.065,267.672,267.456,267.115,265.625,265.401,264.574,268.635,269.605,267.33,265.378,264.185,262.816,260.531,258.123,258.937,257.498,256.46,254.47,253.253,251.45,249.36,247.373,245.746,244.4,242.144,240.264,238.56,236.163,233.903,231.807,229.21,226.748,224.367,222.298,219.837
37,284.246,284.52,284.431,284.423,284.184,283.98,283.75,283.503,283.272,283.047,282.772,282.545,282.328,282.096,281.886,281.688,281.48,281.39,281.193,281.045,280.905,280.671,280.23,279.795,279.335,278.891,278.45,277.974,277.504,277.095,276.65,276.22,275.86,275.436,275.05,274.695,274.282,273.95,273.71,273.313,272.824,272.37,271.95,271.424,270.99,270.51,270.073,269.642,269.23,268.911,268.476,266.35,265.873,264.472,263.502,264.128,262.772,262.38,261.6,259.606,258.943,256.756,254.42,252.27,253.08,251.233,250.66,250.265,248.524,246.838,245.937,243.858,241.848,239.319,236.88,234.697,232.547,230.517,228.017,225.55,223.897,222.37,220.526
38,279.207,280.1,280.08,279.851,279.651,279.595,279.59,279.501,279.262,279.056,278.827,278.586,278.37,278.248,278.024,277.797,277.58,277.322,277.102,276.864,276.624,276.188,275.802,275.29,275.087,274.845,274.43,273.93,273.483,273.013,272.538,272.06,271.573,271.395,271.585,271.488,271.448,271.358,271.04,270.571,270.087,269.616,269.13,268.722,268.37,267.907,267.474,266.98,266.462,265.997,265.492,263.14,260.887,259.888,259.06,257.84,259.212,259.46,259.027,257.0,254.693,255.697,254.31,252.957,252.465,252.033,250.49,248.81,246.82,244.603,242.465,240.31,238.147,236.019,233.97,231.721,231.143,230.21,228.348,226.138,224.13,222.07,219.76
39,282.533,284.638,284.563,284.376,284.172,283.933,283.706,283.46,283.247,283.06,282.82,282.568,282.3,282.088,281.85,281.614,281.359,281.101,280.844,280.587,280.388,279.903,279.406,278.9,278.472,277.99,277.55,277.124,276.69,276.27,275.85,275.421,274.95,274.67,274.295,273.934,273.597,273.2,272.8,272.45,272.12,272.172,271.768,271.673,271.416,271.235,270.787,270.343,269.962,269.563,269.19,266.941,266.868,265.54,263.965,262.623,261.012,259.68,258.13,255.96,253.97,252.25,249.936,249.34,248.64,246.843,245.168,244.87,242.865,240.94,241.05,239.375,238.752,237.33,236.16,235.457,233.52,232.1,229.918,227.603,225.3,222.773,220.7
