,0.001km,0.025km,0.05km,0.075km,0.1km,0.125km,0.15km,0.175km,0.2km,0.225km,0.25km,0.275km,0.3km,0.325km,0.35km,0.375km,0.4km,0.425km,0.45km,0.475km,0.5km,0.55km,0.6km,0.65km,0.7km,0.75km,0.8km,0.85km,0.9km,0.95km,1.0km,1.05km,1.1km,1.15km,1.2km,1.25km,1.3km,1.35km,1.4km,1.45km,1.5km,1.55km,1.6km,1.65km,1.7km,1.75km,1.8km,1.85km,1.9km,1.95km,2.0km,2.25km,2.5km,2.75km,3.0km,3.25km,3.5km,3.75km,4.0km,4.25km,4.5km,4.75km,5.0km,5.25km,5.5km,5.75km,6.0km,6.25km,6.5km,6.75km,7.0km,7.25km,7.5km,7.75km,8.0km,8.25km,8.5km,8.75km,9.0km,9.25km,9.5km,9.75km,10.0km
1400,15.82,18.862,22.031,25.2,28.369,31.539,34.708,37.877,41.046,44.215,47.384,50.554,53.723,56.892,60.061,63.23,66.399,69.569,72.738,75.907,77.199,78.194,79.189,80.183,81.178,81.776,82.339,82.902,83.465,83.541,82.846,82.151,81.456,80.76,80.065,79.37,78.675,77.979,77.283,76.451,75.62,74.788,73.956,73.125,72.293,71.461,70.63,69.798,69.059,68.763,68.467,66.989,65.51,64.031,60.995,50.909,40.823,30.736,20.65,14.908,15.599,16.29,16.98,17.671,18.362,25.773,33.689,41.605,49.521,57.437,65.354,69.117,68.473,67.829,67.185,66.54,65.896,65.252,64.607,57.336,45.059,32.781,20.504
1401,9.593,13.767,18.114,22.461,26.808,31.156,35.503,39.85,44.197,48.544,52.892,57.239,61.586,65.933,70.28,74.628,78.975,83.322,87.669,92.016,93.102,92.508,91.915,91.322,90.729,89.998,89.254,88.51,87.766,87.204,86.93,86.656,86.382,86.108,85.834,85.56,85.286,85.012,84.732,83.781,82.831,81.88,80.93,79.979,79.028,78.078,77.127,76.177,75.274,74.6,73.926,70.557,67.188,63.819,59.514,50.97,42.427,33.883,25.34,24.132,33.787,43.441,53.096,62.751,72.405,72.747,72.388,72.03,71.671,71.313,70.955,68.294,63.19,58.086,52.982,47.878,42.774,37.67,32.566,27.559,22.624,17.689,12.755
1402,19.036,21.525,24.118,26.711,29.304,31.897,34.49,37.083,39.676,42.269,44.862,47.455,50.048,52.641,55.234,57.827,60.419,63.012,65.605,68.198,69.289,70.198,71.107,72.016,72.925,73.612,74.278,74.944,75.611,76.062,76.172,76.282,76.392,76.502,76.612,76.721,76.831,76.941,77.044,76.361,75.678,74.995,74.311,73.628,72.945,72.262,71.579,70.895,70.143,69.059,67.974,62.553,57.132,51.71,46.506,42.284,38.063,33.841,29.62,28.729,32.771,36.813,40.854,44.896,48.938,48.412,47.543,46.674,45.805,44.936,44.067,46.849,53.507,60.165,66.823,73.481,80.139,86.797,93.455,96.077,95.649,95.222,94.794
1403,15.641,18.447,21.37,24.293,27.216,30.139,33.062,35.985,38.908,41.831,44.753,47.676,50.599,53.522,56.445,59.368,62.291,65.214,68.137,71.06,72.002,72.207,72.413,72.618,72.823,73.231,73.657,74.083,74.509,74.896,75.224,75.551,75.879,76.206,76.533,76.861,77.188,77.515,77.837,77.516,77.195,76.873,76.552,76.231,75.91,75.588,75.267,74.946,74.71,74.882,75.054,75.914,76.775,77.635,77.703,74.183,70.662,67.142,63.621,64.19,70.813,77.437,84.06,90.684,97.307,96.288,94.694,93.101,91.507,89.914,88.321,84.673,78.845,73.017,67.19,61.362,55.534,49.706,43.878,37.371,30.352,23.332,16.313
1404,16.173,19.14,22.23,25.321,28.411,31.502,34.593,37.683,40.774,43.864,46.955,50.046,53.136,56.227,59.317,62.408,65.498,68.589,71.68,74.77,75.961,76.732,77.504,78.275,79.046,79.926,80.815,81.705,82.594,83.257,83.561,83.865,84.169,84.473,84.777,85.081,85.385,85.689,85.989,85.918,85.847,85.776,85.705,85.634,85.562,85.491,85.42,85.349,85.275,85.191,85.106,84.683,84.26,83.837,83.914,86.258,88.603,90.947,93.291,91.518,83.651,75.783,67.915,60.048,52.18,55.61,59.889,64.169,68.448,72.727,77.006,80.447,82.996,85.546,88.095,90.644,93.194,95.743,98.293,98.166,96.016,93.867,91.717
1405,12.7,16.561,20.582,24.603,28.624,32.646,36.667,40.688,44.709,48.731,52.752,56.773,60.794,64.816,68.837,72.858,76.88,80.901,84.922,88.943,89.619,88.135,86.651,85.166,83.682,83.07,82.536,82.002,81.468,81.195,81.337,81.478,81.62,81.762,81.904,82.046,82.188,82.329,82.476,83.206,83.936,84.666,85.396,86.126,86.856,87.586,88.316,89.046,89.655,89.684,89.713,89.859,90.005,90.151,90.062,88.915,87.769,86.622,85.475,84.336,83.211,82.085,80.96,79.834,78.709,79.297,80.014,80.73,81.447,82.164,82.881,80.437,74.638,68.84,63.041,57.242,51.443,45.644,39.845,33.713,27.33,20.946,14.563
1406,24.229,25.737,27.307,28.878,30.448,32.018,33.588,35.159,36.729,38.299,39.87,41.44,43.01,44.581,46.151,47.721,49.292,50.862,52.432,54.003,54.484,54.525,54.565,54.606,54.647,54.652,54.654,54.656,54.659,54.585,54.392,54.199,54.006,53.813,53.62,53.427,53.234,53.041,52.854,53.37,53.885,54.401,54.916,55.432,55.947,56.463,56.978,57.494,57.861,57.518,57.174,55.458,53.742,52.026,48.91,39.46,30.01,20.56,11.11,5.298,4.873,4.447,4.021,3.595,3.17,4.383,5.718,7.054,8.39,9.726,11.062,11.255,10.236,9.216,8.197,7.177,6.158,5.138,4.119,3.914,4.325,4.735,5.146
1407,19.005,19.308,19.623,19.939,20.254,20.57,20.885,21.201,21.516,21.832,22.147,22.462,22.778,23.093,23.409,23.724,24.04,24.355,24.671,24.986,24.809,24.038,23.266,22.495,21.724,22.012,22.396,22.78,23.164,23.372,23.298,23.224,23.151,23.077,23.004,22.93,22.857,22.783,22.71,22.703,22.696,22.689,22.681,22.674,22.667,22.66,22.653,22.646,22.64,22.643,22.646,22.66,22.674,22.688,22.223,19.586,16.948,14.311,11.674,9.788,9.013,8.238,7.464,6.689,5.914,6.726,7.657,8.588,9.519,10.45,11.381,12.022,12.357,12.692,13.027,13.362,13.696,14.031,14.366,13.308,11.198,9.089,6.979
1408,22.443,22.784,23.139,23.494,23.849,24.204,24.559,24.914,25.269,25.624,25.979,26.334,26.689,27.044,27.399,27.754,28.109,28.464,28.819,29.174,29.356,29.573,29.789,30.006,30.222,30.568,30.926,31.283,31.641,31.948,32.175,32.402,32.629,32.856,33.083,33.311,33.538,33.765,33.992,34.283,34.574,34.865,35.156,35.446,35.737,36.028,36.319,36.609,36.745,36.137,35.528,32.486,29.444,26.402,23.223,19.424,15.625,11.826,8.027,7.885,13.156,18.428,23.699,28.97,34.242,40.481,46.793,53.104,59.416,65.728,72.04,77.146,80.971,84.796,88.622,92.447,96.273,100.0,100.0,100.0,100.0,100.0,100.0
1409,17.396,18.026,18.684,19.341,19.998,20.655,21.312,21.969,22.626,23.283,23.94,24.598,25.255,25.912,26.569,27.226,27.883,28.54,29.197,29.854,30.153,30.446,30.739,31.033,31.326,31.921,32.543,33.166,33.788,34.509,35.387,36.264,37.142,38.019,38.897,39.775,40.652,41.53,42.401,42.518,42.635,42.752,42.869,42.986,43.103,43.219,43.336,43.453,43.388,42.452,41.515,36.832,32.149,27.466,23.062,19.922,16.783,13.643,10.504,9.94,13.191,16.441,19.692,22.942,26.193,36.091,46.488,56.885,67.282,77.679,88.076,89.414,81.136,72.857,64.578,56.299,48.02,39.741,31.463,25.363,20.91,16.457,12.004
1410,23.307,23.54,23.782,24.024,24.266,24.508,24.75,24.992,25.235,25.477,25.719,25.961,26.203,26.445,26.687,26.929,27.172,27.414,27.656,27.898,28.249,29.043,29.837,30.631,31.425,32.108,32.781,33.454,34.127,34.651,34.939,35.227,35.515,35.803,36.091,36.379,36.667,36.955,37.247,38.139,39.031,39.922,40.814,41.706,42.597,43.489,44.381,45.272,46.115,46.725,47.335,50.384,53.433,56.483,57.366,48.445,39.525,30.605,21.684,15.332,12.784,10.235,7.686,5.137,2.588,3.566,4.809,6.052,7.294,8.537,9.78,10.282,9.998,9.714,9.429,9.145,8.861,8.577,8.292,8.314,8.566,8.818,9.07
1411,17.805,18.145,18.499,18.853,19.207,19.56,19.914,20.268,20.622,20.976,21.33,21.684,22.038,22.391,22.745,23.099,23.453,23.807,24.161,24.515,24.621,24.623,24.625,24.628,24.63,24.966,25.332,25.699,26.065,26.478,26.966,27.453,27.94,28.427,28.915,29.402,29.889,30.377,30.864,31.29,31.716,32.142,32.568,32.994,33.42,33.846,34.272,34.698,35.119,35.519,35.918,37.917,39.915,41.913,42.184,34.637,27.09,19.542,11.995,7.607,7.898,8.188,8.479,8.769,9.06,10.763,12.572,14.381,16.19,17.999,19.808,20.239,19.205,18.172,17.138,16.105,15.072,14.038,13.005,12.587,12.635,12.683,12.731
1412,26.151,25.883,25.603,25.323,25.043,24.763,24.483,24.203,23.923,23.643,23.363,23.083,22.803,22.523,22.243,21.963,21.683,21.403,21.123,20.843,20.802,20.922,21.041,21.161,21.28,21.482,21.692,21.902,22.111,22.391,22.782,23.174,23.565,23.957,24.348,24.739,25.131,25.522,25.916,26.6,27.284,27.968,28.653,29.337,30.021,30.705,31.39,32.074,32.886,34.308,35.731,42.845,49.959,57.073,61.069,50.952,40.834,30.717,20.599,13.895,12.245,10.595,8.945,7.295,5.645,6.341,7.213,8.085,8.957,9.829,10.701,11.314,11.653,11.991,12.33,12.669,13.007,13.346,13.684,13.92,14.079,14.237,14.396
1413,15.379,16.304,17.268,18.232,19.195,20.159,21.123,22.087,23.051,24.015,24.979,25.942,26.906,27.87,28.834,29.798,30.762,31.725,32.689,33.653,33.527,32.349,31.172,29.994,28.817,28.019,27.256,26.492,25.729,25.339,25.542,25.746,25.95,26.153,26.357,26.561,26.764,26.968,27.175,27.77,28.365,28.959,29.554,30.149,30.744,31.338,31.933,32.528,33.209,34.304,35.399,40.875,46.35,51.825,54.728,45.983,37.239,28.494,19.749,14.213,13.428,12.642,11.856,11.071,10.285,11.591,13.054,14.517,15.98,17.443,18.907,19.219,18.309,17.4,16.49,15.58,14.671,13.761,12.851,12.453,12.44,12.428,12.415
1414,27.716,27.574,27.427,27.28,27.133,26.985,26.838,26.691,26.544,26.396,26.249,26.102,25.955,25.807,25.66,25.513,25.366,25.218,25.071,24.924,25.076,25.633,26.19,26.747,27.304,27.962,28.628,29.294,29.961,30.663,31.421,32.179,32.937,33.696,34.454,35.212,35.97,36.728,37.489,38.539,39.589,40.64,41.69,42.74,43.79,44.841,45.891,46.941,47.822,47.891,47.96,48.306,48.651,48.997,48.055,41.284,34.513,27.742,20.971,16.097,14.03,11.964,9.897,7.831,5.764,5.965,6.336,6.707,7.077,7.448,7.819,8.716,10.171,11.627,13.082,14.538,15.993,17.448,18.904,18.534,16.784,15.035,13.286
1415,16.621,17.762,18.952,20.141,21.33,22.519,23.708,24.897,26.086,27.275,28.464,29.653,30.842,32.032,33.221,34.41,35.599,36.788,37.977,39.166,39.529,39.554,39.578,39.603,39.628,39.727,39.833,39.939,40.045,39.698,38.63,37.563,36.496,35.428,34.361,33.293,32.226,31.158,30.1,30.153,30.206,30.259,30.312,30.365,30.418,30.471,30.523,30.576,30.736,31.405,32.075,35.422,38.77,42.118,43.326,34.849,26.373,17.896,9.42,4.319,4.216,4.114,4.012,3.909,3.807,3.601,3.387,3.173,2.958,2.744,2.53,5.208,10.956,16.705,22.453,28.201,33.95,39.698,45.446,43.294,35.174,27.054,18.933
1416,20.98,22.362,23.802,25.242,26.682,28.122,29.562,31.002,32.442,33.882,35.322,36.762,38.202,39.642,41.082,42.522,43.962,45.402,46.842,48.281,48.507,47.93,47.352,46.775,46.198,45.672,45.151,44.63,44.11,43.915,44.238,44.561,44.884,45.207,45.53,45.853,46.177,46.5,46.827,47.683,48.539,49.395,50.251,51.107,51.964,52.82,53.676,54.532,55.162,54.711,54.26,52.006,49.751,47.497,44.164,35.953,27.743,19.532,11.321,6.356,6.197,6.038,5.879,5.72,5.561,18.192,31.784,45.375,58.967,72.559,86.151,92.576,91.392,90.208,89.024,87.841,86.657,85.473,84.289,74.998,59.584,44.169,28.754
1417,13.547,15.564,17.665,19.767,21.868,23.969,26.07,28.171,30.272,32.373,34.474,36.576,38.677,40.778,42.879,44.98,47.081,49.182,51.284,53.385,53.492,52.017,50.542,49.067,47.592,48.622,49.878,51.134,52.389,53.728,55.198,56.669,58.139,59.61,61.08,62.551,64.021,65.492,66.95,66.961,66.972,66.984,66.995,67.006,67.017,67.028,67.04,67.051,67.068,67.116,67.164,67.404,67.644,67.884,67.585,64.849,62.114,59.378,56.643,54.885,54.574,54.264,53.953,53.642,53.332,49.044,44.458,39.871,35.285,30.698,26.112,28.155,37.238,46.32,55.402,64.485,73.567,82.649,91.732,97.202,99.943,100.0,100.0
1418,19.891,21.536,23.25,24.965,26.679,28.393,30.107,31.821,33.535,35.249,36.963,38.677,40.391,42.105,43.819,45.534,47.248,48.962,50.676,52.39,53.306,54.46,55.615,56.77,57.925,58.69,59.421,60.151,60.882,61.431,61.694,61.956,62.218,62.481,62.743,63.005,63.268,63.53,63.794,64.29,64.786,65.283,65.779,66.275,66.771,67.267,67.763,68.259,68.779,69.408,70.037,73.182,76.328,79.474,81.995,81.694,81.393,81.091,80.79,77.278,69.012,60.746,52.48,44.214,35.948,37.965,40.755,43.544,46.334,49.124,51.913,56.274,62.301,68.329,74.356,80.384,86.411,92.439,98.466,100.0,100.0,99.48,98.865
1419,15.664,17.017,18.426,19.835,21.244,22.653,24.062,25.471,26.881,28.29,29.699,31.108,32.517,33.926,35.335,36.744,38.153,39.562,40.972,42.381,43.172,44.232,45.292,46.353,47.413,49.248,51.152,53.057,54.961,56.246,56.547,56.848,57.148,57.449,57.75,58.05,58.351,58.652,58.95,59.007,59.064,59.121,59.178,59.235,59.292,59.349,59.406,59.463,59.556,59.823,60.09,61.426,62.761,64.096,63.641,55.083,46.525,37.967,29.408,23.527,21.611,19.694,17.777,15.861,13.944,17.334,21.123,24.912,28.701,32.49,36.279,42.048,49.92,57.792,65.664,73.536,81.408,89.28,97.153,89.773,70.872,51.972,33.071
1420,20.413,22.252,24.167,26.083,27.998,29.913,31.829,33.744,35.66,37.575,39.491,41.406,43.322,45.237,47.153,49.068,50.984,52.899,54.814,56.73,57.672,58.729,59.787,60.845,61.903,62.79,63.662,64.533,65.405,66.363,67.458,68.553,69.648,70.744,71.839,72.934,74.029,75.124,76.21,76.245,76.279,76.314,76.349,76.383,76.418,76.452,76.487,76.521,76.421,75.677,74.932,71.208,67.484,63.76,60.039,56.33,52.621,48.912,45.204,47.063,57.167,67.271,77.376,87.48,97.584,98.59,98.913,99.236,99.558,99.881,100.0,94.58,82.644,70.708,58.772,46.835,34.899,22.963,11.026,5.765,5.546,5.327,5.109
1421,10.163,13.55,17.079,20.608,24.137,27.666,31.195,34.724,38.252,41.781,45.31,48.839,52.368,55.897,59.426,62.954,66.483,70.012,73.541,77.07,77.668,76.383,75.097,73.812,72.526,72.258,72.081,71.905,71.728,71.714,71.959,72.203,72.447,72.691,72.935,73.179,73.424,73.668,73.908,73.681,73.455,73.228,73.001,72.774,72.548,72.321,72.094,71.868,71.851,72.842,73.833,78.789,83.745,88.701,92.994,94.29,95.586,96.881,98.177,98.118,96.056,93.993,91.93,89.867,87.804,76.898,65.328,53.758,42.188,30.618,19.048,12.883,12.456,12.029,11.602,11.175,10.748,10.321,9.894,8.995,7.74,6.485,5.23
1422,11.23,15.049,19.027,23.005,26.983,30.961,34.94,38.918,42.896,46.874,50.852,54.831,58.809,62.787,66.765,70.743,74.722,78.7,82.678,86.656,87.446,86.325,85.204,84.083,82.962,82.287,81.651,81.016,80.38,79.96,79.881,79.802,79.723,79.644,79.565,79.486,79.407,79.328,79.254,79.698,80.142,80.587,81.031,81.475,81.92,82.364,82.808,83.252,83.693,84.114,84.535,86.642,88.748,90.855,92.133,89.666,87.198,84.731,82.263,77.105,67.964,58.823,49.681,40.54,31.399,27.61,24.223,20.835,17.448,14.061,10.674,8.88,8.776,8.673,8.569,8.465,8.362,8.258,8.155,7.802,7.262,6.722,6.183
1423,6.794,11.24,15.871,20.502,25.133,29.765,34.396,39.027,43.658,48.289,52.921,57.552,62.183,66.814,71.446,76.077,80.708,85.339,89.971,94.602,95.459,93.975,92.491,91.006,89.522,88.955,88.469,87.984,87.498,87.282,87.493,87.704,87.915,88.126,88.337,88.548,88.759,88.971,89.174,88.489,87.804,87.118,86.433,85.748,85.063,84.377,83.692,83.007,82.308,81.546,80.783,76.97,73.157,69.343,65.18,59.433,53.685,47.938,42.19,36.305,30.215,24.125,18.035,11.945,5.856,5.882,6.367,6.853,7.339,7.824,8.31,9.196,10.507,11.819,13.13,14.442,15.753,17.064,18.376,17.773,15.723,13.674,11.625
1424,14.947,17.889,20.953,24.018,27.082,30.146,33.211,36.275,39.34,42.404,45.468,48.533,51.597,54.662,57.726,60.79,63.855,66.919,69.984,73.048,74.163,74.74,75.318,75.895,76.472,74.491,72.28,70.068,67.857,65.842,64.139,62.436,60.733,59.03,57.328,55.625,53.922,52.219,50.526,50.01,49.495,48.979,48.464,47.948,47.433,46.917,46.402,45.886,45.263,44.122,42.982,37.278,31.575,25.871,20.949,19.564,18.178,16.793,15.407,14.075,12.824,11.572,10.321,9.069,7.817,7.088,6.397,5.707,5.016,4.326,3.636,3.706,4.584,5.462,6.34,7.218,8.096,8.974,9.852,10.691,11.5,12.309,13.117
1425,8.208,12.171,16.299,20.428,24.556,28.685,32.813,36.941,41.07,45.198,49.326,53.455,57.583,61.711,65.84,69.968,74.096,78.225,82.353,86.481,88.14,89.365,90.59,91.814,93.039,91.451,89.611,87.77,85.93,84.135,82.413,80.691,78.968,77.246,75.524,73.802,72.08,70.358,68.642,67.686,66.731,65.775,64.819,63.864,62.908,61.952,60.996,60.041,59.027,57.736,56.445,49.989,43.533,37.078,31.011,26.706,22.4,18.095,13.79,10.641,9.205,7.769,6.333,4.896,3.46,4.214,5.133,6.051,6.97,7.888,8.807,14.298,24.644,34.989,45.335,55.681,66.027,76.372,86.718,82.88,68.328,53.777,39.225
1426,11.219,14.132,17.167,20.201,23.236,26.271,29.306,32.34,35.375,38.41,41.444,44.479,47.514,50.549,53.583,56.618,59.653,62.687,65.722,68.757,70.026,71.068,72.11,73.152,74.194,75.205,76.214,77.222,78.231,79.338,80.6,81.863,83.125,84.388,85.65,86.913,88.175,89.438,90.689,90.596,90.502,90.409,90.315,90.222,90.128,90.034,89.941,89.847,89.6,88.617,87.634,82.718,77.802,72.886,67.101,57.384,47.666,37.948,28.23,27.056,38.53,50.005,61.479,72.954,84.428,76.101,66.285,56.47,46.655,36.84,27.024,23.513,26.694,29.875,33.056,36.238,39.419,42.6,45.781,45.366,42.235,39.103,35.972
1427,18.492,20.53,22.653,24.776,26.898,29.021,31.144,33.266,35.389,37.512,39.634,41.757,43.88,46.002,48.125,50.248,52.37,54.493,56.616,58.738,59.575,60.159,60.744,61.328,61.912,62.782,63.678,64.574,65.47,66.503,67.754,69.005,70.256,71.506,72.757,74.008,75.259,76.51,77.757,78.563,79.369,80.175,80.982,81.788,82.594,83.4,84.207,85.013,85.712,85.894,86.077,86.992,87.906,88.821,87.376,75.254,63.131,51.008,38.886,31.789,32.135,32.48,32.825,33.171,33.516,33.254,32.947,32.64,32.333,32.025,31.718,32.714,35.093,37.472,39.851,42.23,44.608,46.987,49.366,45.318,36.413,27.509,18.605
1428,13.612,15.83,18.141,20.452,22.762,25.073,27.384,29.694,32.005,34.316,36.626,38.937,41.248,43.558,45.869,48.18,50.49,52.801,55.112,57.422,58.287,58.793,59.298,59.803,60.308,61.367,62.474,63.582,64.69,65.775,66.823,67.871,68.919,69.968,71.016,72.064,73.112,74.161,75.21,76.405,77.599,78.794,79.988,81.183,82.378,83.572,84.767,85.962,86.894,86.567,86.241,84.609,82.978,81.346,78.611,70.879,63.148,55.416,47.685,41.009,35.897,30.784,25.672,20.56,15.447,16.337,17.677,19.018,20.359,21.699,23.04,27.565,35.471,43.377,51.283,59.189,67.096,75.002,82.908,86.002,85.462,84.922,84.383
1429,20.972,22.247,23.575,24.904,26.232,27.56,28.888,30.216,31.545,32.873,34.201,35.529,36.857,38.186,39.514,40.842,42.17,43.498,44.827,46.155,47.024,48.376,49.727,51.078,52.429,53.953,55.494,57.034,58.575,60.057,61.448,62.838,64.229,65.619,67.01,68.4,69.791,71.181,72.569,73.659,74.749,75.839,76.929,78.019,79.109,80.198,81.288,82.378,83.268,83.198,83.128,82.777,82.427,82.077,81.612,80.628,79.645,78.661,77.677,78.591,82.315,86.039,89.762,93.486,97.21,97.007,96.509,96.011,95.513,95.015,94.516,90.789,83.632,76.475,69.318,62.161,55.004,47.847,40.69,33.527,26.359,19.192,12.024
1430,14.966,17.266,19.661,22.057,24.452,26.848,29.244,31.639,34.035,36.431,38.826,41.222,43.618,46.013,48.409,50.804,53.2,55.596,57.991,60.387,61.342,62.03,62.717,63.405,64.093,65.254,66.456,67.659,68.862,70.217,71.816,73.414,75.013,76.611,78.21,79.808,81.407,83.005,84.597,85.427,86.256,87.086,87.915,88.745,89.575,90.404,91.234,92.064,92.767,92.865,92.962,93.451,93.94,94.429,94.565,93.1,91.635,90.17,88.704,85.53,79.824,74.117,68.411,62.705,56.999,54.034,51.275,48.517,45.758,42.999,40.241,37.317,34.22,31.122,28.024,24.926,21.829,18.731,15.633,12.945,10.566,8.187,5.809
1431,3.933,8.712,13.691,18.669,23.647,28.625,33.603,38.581,43.559,48.537,53.515,58.494,63.472,68.45,73.428,78.406,83.384,88.362,93.34,98.319,99.762,99.654,99.545,99.437,99.329,98.615,97.847,97.079,96.311,95.741,95.484,95.227,94.97,94.713,94.456,94.199,93.942,93.685,93.429,93.255,93.081,92.907,92.733,92.559,92.385,92.212,92.038,91.864,91.737,91.837,91.938,92.438,92.939,93.44,92.63,85.891,79.152,72.412,65.673,57.74,48.042,38.343,28.645,18.946,9.248,9.582,10.669,11.757,12.845,13.932,15.02,15.412,15.066,14.72,14.374,14.027,13.681,13.335,12.989,11.952,10.392,8.833,7.273
1432,4.269,8.939,13.804,18.668,23.533,28.398,33.262,38.127,42.991,47.856,52.721,57.585,62.45,67.315,72.179,77.044,81.908,86.773,91.638,96.502,98.098,98.52,98.942,99.363,99.785,99.63,99.422,99.215,99.007,98.533,97.634,96.735,95.836,94.937,94.038,93.139,92.24,91.341,90.456,91.201,91.947,92.692,93.437,94.182,94.928,95.673,96.418,97.163,97.568,96.34,95.113,88.974,82.836,76.698,69.514,57.598,45.683,33.768,21.852,15.874,18.688,21.502,24.316,27.13,29.943,31.129,32.191,33.254,34.317,35.38,36.443,37.553,38.712,39.872,41.032,42.192,43.351,44.511,45.671,41.818,34.18,26.541,18.903
1433,14.305,16.993,19.794,22.595,25.395,28.196,30.997,33.798,36.598,39.399,42.2,45.001,47.801,50.602,53.403,56.204,59.004,61.805,64.606,67.407,68.737,70.154,71.57,72.987,74.403,76.221,78.075,79.928,81.782,83.093,83.539,83.986,84.433,84.88,85.327,85.773,86.22,86.667,87.114,87.642,88.17,88.697,89.225,89.753,90.28,90.808,91.336,91.863,92.057,90.648,89.238,82.193,75.147,68.101,61.804,58.899,55.994,53.089,50.184,51.275,58.284,65.293,72.302,79.311,86.32,82.939,78.778,74.617,70.456,66.294,62.133,57.955,53.759,49.564,45.368,41.172,36.977,32.781,28.585,24.601,20.775,16.95,13.124
1434,11.799,14.795,17.917,21.038,24.16,27.281,30.402,33.524,36.645,39.767,42.888,46.01,49.131,52.252,55.374,58.495,61.617,64.738,67.86,70.981,72.227,73.129,74.031,74.933,75.836,76.503,77.15,77.797,78.443,78.828,78.796,78.764,78.732,78.7,78.668,78.636,78.604,78.572,78.542,78.811,79.079,79.347,79.616,79.884,80.153,80.421,80.69,80.958,81.158,81.03,80.902,80.263,79.623,78.984,79.197,83.27,87.343,91.416,95.489,97.891,97.82,97.749,97.677,97.606,97.535,93.03,88.192,83.355,78.517,73.679,68.841,63.491,57.598,51.704,45.811,39.917,34.023,28.13,22.236,19.859,20.139,20.418,20.697
1435,15.559,17.927,20.393,22.859,25.325,27.791,30.257,32.723,35.189,37.655,40.121,42.588,45.054,47.52,49.986,52.452,54.918,57.384,59.85,62.316,63.292,63.98,64.667,65.355,66.043,67.285,68.576,69.867,71.158,72.201,72.85,73.5,74.149,74.798,75.448,76.097,76.747,77.396,78.043,78.439,78.834,79.23,79.625,80.021,80.416,80.812,81.207,81.603,81.864,81.484,81.104,79.202,77.3,75.398,73.879,74.097,74.315,74.532,74.75,72.042,65.002,57.962,50.922,43.882,36.842,38.798,41.429,44.061,46.692,49.323,51.955,50.907,45.952,40.997,36.042,31.087,26.132,21.177,16.222,13.514,12.503,11.492,10.481
1436,15.813,16.167,16.537,16.907,17.276,17.646,18.015,18.385,18.755,19.124,19.494,19.863,20.233,20.602,20.972,21.342,21.711,22.081,22.45,22.82,22.951,23.012,23.073,23.134,23.195,23.253,23.31,23.367,23.425,23.429,23.348,23.267,23.186,23.105,23.023,22.942,22.861,22.78,22.699,22.522,22.345,22.168,21.991,21.814,21.637,21.46,21.283,21.106,20.921,20.695,20.469,19.338,18.207,17.076,15.778,13.72,11.663,9.605,7.548,8.686,14.555,20.423,26.292,32.161,38.03,43.068,48.044,53.02,57.996,62.972,67.948,72.28,75.928,79.577,83.226,86.874,90.523,94.171,97.82,99.528,99.77,100.0,100.0
1437,17.545,18.269,19.022,19.776,20.53,21.283,22.037,22.791,23.545,24.298,25.052,25.806,26.56,27.313,28.067,28.821,29.574,30.328,31.082,31.836,32.104,32.231,32.357,32.483,32.61,32.444,32.252,32.06,31.868,32.066,32.885,33.704,34.523,35.342,36.161,36.98,37.799,38.618,39.415,37.609,35.804,33.998,32.192,30.387,28.581,26.775,24.97,23.164,21.717,21.993,22.268,23.643,25.018,26.394,29.595,41.063,52.53,63.998,75.465,83.45,86.279,89.107,91.935,94.764,97.592,88.756,79.043,69.33,59.617,49.905,40.192,34.704,33.702,32.7,31.699,30.697,29.695,28.693,27.691,24.81,20.509,16.208,11.907
1438,14.291,15.331,16.414,17.497,18.58,19.663,20.747,21.83,22.913,23.996,25.079,26.162,27.246,28.329,29.412,30.495,31.578,32.661,33.744,34.828,34.855,34.016,33.177,32.338,31.499,31.975,32.568,33.162,33.756,34.597,35.833,37.069,38.305,39.541,40.777,42.013,43.249,44.484,45.712,45.937,46.161,46.386,46.611,46.835,47.06,47.285,47.509,47.734,47.911,47.86,47.809,47.552,47.296,47.04,48.691,58.974,69.257,79.539,89.822,92.498,83.911,75.323,66.735,58.148,49.56,48.657,48.331,48.005,47.679,47.354,47.028,49.747,55.699,61.65,67.602,73.554,79.505,85.457,91.409,85.534,70.726,55.918,41.11
1439,31.972,31.98,31.989,31.998,32.006,32.015,32.024,32.033,32.041,32.05,32.059,32.068,32.076,32.085,32.094,32.102,32.111,32.12,32.129,32.137,32.059,31.829,31.599,31.369,31.139,31.288,31.471,31.654,31.838,31.784,31.353,30.922,30.491,30.06,29.63,29.199,28.768,28.337,27.914,28.399,28.884,29.369,29.854,30.339,30.824,31.309,31.794,32.279,32.486,31.364,30.242,24.63,19.018,13.406,9.965,16.349,22.732,29.116,35.5,40.277,42.676,45.075,47.474,49.873,52.272,58.723,65.479,72.235,78.99,85.746,92.501,96.314,97.003,97.691,98.38,99.068,99.757,100.0,100.0,100.0,100.0,100.0,100.0
